app_id,app_type,developer,publisher,supported_systems,release_date,rating_percent,reviews_count,tags,categories,hardware_categories,accessibility_categories,price_usd_current,price_usd_lowest,price_eur_current,price_eur_lowest,price_cis_current,price_cis_lowest
386360,Game,Titan Forge Games,Hi-Rez Studios,Windows,8 September 2015 – 10:44:00 UTC,77.88,119912,Free to Play | MOBA | Multiplayer | Action | Third Person | Mythology | Strategy | MMORPG | Team-Based | Nostalgia | Competitive | Anime | PvP | Co-op | Massively Multiplayer | RPG | Adventure | Strategy RPG | Casual | Combat,Steam Achievements | Steam Trading Cards | In-App Purchases | Multi-player | Cloud Gaming | Cloud Gaming (NVIDIA) | PvP,Full Controller Support | DualShock Controllers (USB Only) | DualShock Controllers | DualSense Controllers (USB Only) | DualSense Controllers,,,,,,,
1984270,Game,Media.Vision Inc.,Bandai Namco Entertainment Inc.,Windows,2 October 2025 – 22:00:00 UTC,87.9,19532,RPG | JRPG | Creature Collector | Party-Based RPG | Anime | 3D | Collectathon | Cute | Fantasy | Time Travel | Emotional | Pixel Graphics | Turn-Based Combat | Alternate History | Modern | Mythology | Character Customization | Singleplayer | Story Rich | Team-Based,Single-player | Steam Achievements | Steam Cloud | Family Sharing,Full Controller Support | DualShock Controllers (USB Only) | DualShock Controllers | DualSense Controllers (USB Only) | DualSense Controllers | Gamepad Preferred,,$69.99,-20%$55.99,"69,99€","-20%55,99€",$45.99,-20%$36.79
1973710,Game,"WFS, Inc. | VisualArts/Key","WFS, Inc.",Windows,10 August 2022 – 03:07:00 UTC,59.9,6027,Singleplayer | Free to Play | RPG | Visual Novel | Adventure | Story Rich | Anime | Emotional | 3D | Cute | 2D | Exploration | Sci-fi | Female Protagonist | Controller | Choices Matter | Comedy | Drama | Choose Your Own Adventure | Turn-Based Tactics,Single-player | Steam Achievements | In-App Purchases,Partial Controller Support | DualShock Controllers (USB Only) | DualShock Controllers | DualSense Controllers (USB Only) | DualSense Controllers,,,,,,,
268910,Game,Studio MDHR Entertainment Inc.,Studio MDHR Entertainment Inc.,Windows,29 September 2017 – 12:57:00 UTC,95.08,203205,Difficult | Cartoon | Co-op | Platformer | Great Soundtrack | Local Co-Op | 2D | Multiplayer | Hand-drawn | Indie | Cartoony | Bullet Hell | Retro | Action | Shoot 'Em Up | Singleplayer | Side Scroller | Souls-like | Colorful | Funny,Single-player | Shared/Split Screen Co-op | Steam Achievements | Steam Trading Cards | Steam Cloud | Remote Play on Phone | Remote Play on Tablet | Remote Play on TV | Remote Play Together | Family Sharing | Shared/Split Screen | Multi-player | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support,,$19.99,-30%$13.99,"19,99€","-30%13,99€",$12.59,-30%$8.81
325610,Game,CREATIVE ASSEMBLY,SEGA,Windows | Linux,17 February 2015 – 08:00:00 UTC,80.93,36677,Strategy | Historical | War | Turn-Based Strategy | Grand Strategy | RTS | Tactical | Rome | Multiplayer | Singleplayer | Real Time Tactics | Medieval | Co-op | Atmospheric | Action | Turn-Based | Simulation | Survival | Open World | Adventure,Single-player | Online PvP | LAN PvP | Online Co-op | LAN Co-op | Steam Achievements | Steam Trading Cards | Steam Cloud | Family Sharing | Multi-player | PvP | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),,Camera Comfort | Custom Volume Controls | Stereo Sound | Surround Sound | Playable without Timed Input | Adjustable Difficulty | Save Anytime,$44.99,-80%$8.99,"44,99€","-80%7,99€",$29.99,-80%$4.19
877280,Application,Joshua Chen,Studio GPBeta,Windows,5 November 2022 – 08:00:00 UTC,88.72,1794,Utilities | Software | Anime | Indie | Early Access,Steam Workshop,,,,,,,,
728880,Game,Ghost Town Games Ltd. | Team17,Team17,Windows | Linux,7 August 2018 – 16:01:00 UTC,89.15,79190,Multiplayer | Online Co-Op | Local Co-Op | Co-op | Casual | Cooking | Funny | 4️⃣ 4 Player Local | Indie | Local Multiplayer | Action | Family Friendly | Controller | Cute | Comedy | Singleplayer | Difficult | Simulation | Strategy | Colorful,Single-player | Online PvP | Shared/Split Screen PvP | Online Co-op | Shared/Split Screen Co-op | Steam Achievements | Steam Trading Cards | Steam Cloud | Remote Play on Phone | Remote Play on Tablet | Remote Play on TV | Remote Play Together | Family Sharing | Multi-player | Co-op | Shared/Split Screen | PvP | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support,,$24.99,-75%$6.24,"22,99€","-75%5,74€",$12.49,-75%$3.12
363970,Game,Playsaurus,Playsaurus,Windows,14 May 2015 – 01:05:00 UTC,88.22,61832,Clicker | Idler | Casual | 2D | Free to Play | Management | Indie | Funny | Strategy | Multiplayer | RPG | Family Friendly | Fantasy | Adventure | Simulation | Touch-Friendly | Singleplayer | Action | Addictive | Illuminati,Single-player | Steam Achievements | Steam Trading Cards | In-App Purchases | Steam Cloud | Stats | Cloud Gaming | Cloud Gaming (NVIDIA),,Camera Comfort | Playable without Timed Input | Touch Only Option | Save Anytime | Mouse Only Option,,,,,,
881100,Game,Nolla Games,Nolla Games,Windows,15 October 2020 – 17:02:00 UTC,93.72,84857,Physics | Roguelike | Pixel Graphics | Difficult | Dungeon Crawler | Indie | Sandbox | Open World | 2D | Perma Death | Action | Action Roguelike | Gun Customization | Roguelite | 2D Platformer | RPG | Dark Humor | Mythology | Action-Adventure | Crafting,Single-player | Steam Achievements | Steam Workshop | Steam Cloud | Family Sharing,Partial Controller Support,,$19.99,-60%$7.99,"18,99€","-60%7,59€",$10.49,-60%$4.19
1167630,Game,Tuxedo Labs,Tuxedo Labs,Windows,21 April 2022 – 12:49:38 UTC,94.41,121575,Destruction | Physics | Sandbox | Voxel | First-Person | Singleplayer | Open World | Heist | Realistic | 3D | Simulation | Action | Multiplayer | Puzzle | Driving | Indie | Replay Value | Tactical | Immersive Sim | Puzzle Platformer,Single-player | Steam Achievements | Steam Workshop | Steam Cloud | Includes level editor | Remote Play on Tablet | Family Sharing | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support,,$29.99,-50%$14.99,"29,99€","-50%14,99€",$16.49,-50%$8.24
2452280,Game,Amazing Seasun Games,Amazing Seasun Games,Windows,2 July 2025 – 03:30:20 UTC,59.36,27406,Free to Play | Mechs | Robots | PvP | Multiplayer | Action | Combat | Character Customization | Sci-fi | Third-Person Shooter | Battle Royale | 3D | Third Person | Team-Based | Hero Shooter | Controller | Military | MOBA | Shooter | War,Online PvP | Online Co-op | Steam Achievements | In-App Purchases | Stats | Multi-player | PvP | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support | DualShock Controllers (USB Only) | DualSense Controllers (USB Only),,,,,,,
1535560,Game,Oni Gaming,Oni Gaming,Windows,5 September 2024 – 11:29:09 UTC,92.12,7777,Idler | Casual | Simulation | Clicker | Resource Management | Inventory Management | Agriculture | Strategy RPG | Funny | Action RPG | CRPG | Choices Matter | Western | Anime | Cartoon | Free to Play | 1990's | America | Indie | RPG,Single-player | Steam Achievements | In-App Purchases,,,,,,,,
2878960,Game,Visual Concepts,2K,Windows,13 March 2025 – 23:00:00 UTC,66.42,5920,Simulation | Sports | Wrestling | Character Customization | Realistic | Co-op | Sandbox | PvP | 3D Fighter | Controller | 3D | Local Co-Op | Multiplayer | Online Co-Op | Singleplayer | Local Multiplayer | Fighting,Single-player | Online PvP | Shared/Split Screen PvP | Online Co-op | Shared/Split Screen Co-op | Steam Achievements | In-App Purchases | Steam Cloud | Remote Play Together | Multi-player | PvP | Co-op | Shared/Split Screen,Partial Controller Support | DualShock Controllers (USB Only) | DualSense Controllers (USB Only) | Gamepad Preferred,,$59.99,-75%$14.99,"59,99€","-75%14,99€",$59.99,-75%$14.99
34330,Game,The Creative Assembly,,Windows | Linux,,,,Strategy | Historical | Turn-Based Strategy | RTS | Grand Strategy | Tactical | Singleplayer | Multiplayer | Real Time Tactics | Military | Ninja | Diplomacy | Co-op | Turn-Based | Medieval | Great Soundtrack | Moddable | Turn-Based Tactics | Action | Stylized,Cloud Gaming | Cloud Gaming (NVIDIA) | Family Sharing,,,N/A,-75%$7.49,N/A,"-75%7,49€",N/A,-75%$3.87
2531310,Game,Naughty Dog LLC | Nixxes Software | Iron Galaxy Studios,PlayStation Publishing LLC,Windows,3 April 2025 – 16:58:00 UTC,89.48,43975,Story Rich | Post-apocalyptic | Third-Person Shooter | Action-Adventure | LGBTQ+ | Horror | Third Person | Action | Stealth | Emotional | Realistic | Singleplayer | Drama | Atmospheric | Survival | Thriller | Adventure | Survival Horror | Dark | 2️⃣ Sequel,Single-player | Steam Achievements | Steam Cloud | HDR Supported | Family Sharing,Full Controller Support | DualShock Controllers (USB Only) | DualShock Controllers | DualSense Controllers (USB Only) | DualSense Controllers | Steam Input API Supported,Adjustable Text Size | Subtitle Options | Color Alternatives | Camera Comfort | Custom Volume Controls | Stereo Sound | Surround Sound | Narrated Game Menus | Adjustable Difficulty | Save Anytime,$49.99,-20%$39.99,"49,99€","-20%39,99€",$39.99,-20%$31.99
1669000,Game,Triumph Studios,Paradox Interactive,Windows,2 May 2023 – 16:00:00 UTC,79.92,21308,Strategy | 4X | Turn-Based Strategy | Character Customization | Fantasy | RPG | Grand Strategy | Dark Fantasy | War | Turn-Based Combat | Tactical | Tactical RPG | Simulation | Strategy RPG | Exploration | Singleplayer | Multiplayer | Choices Matter | Co-op | Moddable,Single-player | Online PvP | Online Co-op | Cross-Platform Multiplayer | Steam Achievements | Steam Workshop | Steam Cloud | Remote Play Together | Family Sharing | Multi-player | PvP | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),Partial Controller Support,Camera Comfort | Custom Volume Controls | Stereo Sound | Surround Sound | Chat Speech-to-text | Chat Text-to-speech | Playable without Timed Input | Adjustable Difficulty | Save Anytime,$49.99,-50%$24.99,"49,99€","-50%24,99€",$35.49,-50%$16.74
1189490,Game,Chalcedony Network,Chalcedony Network,Windows,13 January 2023 – 04:00:45 UTC,91.26,30567,RPG | Open World | Martial Arts | Drama | Strategy | Fantasy | Turn-Based Combat | Indie | Story Rich | Singleplayer | Simulation | Strategy RPG | Character Customization | Roguelite | Exploration | Anime | 2D | Colorful | 2D Platformer | Card Battler,Single-player | Steam Achievements | Steam Workshop | Steam Cloud | Family Sharing | Steam China Workshop,,,$14.99,-33%$6.02,"14,79€","-33%4,95€",$8.49,-33%$3.87
231430,Game,Relic Entertainment | Feral Interactive (Mac) | Feral Interactive (Linux),Relic Entertainment | Feral Interactive (Mac) | Feral Interactive (Linux),Windows | Linux,25 June 2013 – 17:00:00 UTC,78.17,111848,Strategy | World War II | RTS | Multiplayer | Tactical | War | Historical | Military | Singleplayer | Co-op | Online Co-Op | Base Building | Tanks | Real-Time | Action | Real-Time with Pause | Atmospheric | Simulation | Great Soundtrack | Adventure,Single-player | Online PvP | Online Co-op | Steam Achievements | Steam Trading Cards | Steam Workshop | Steam Cloud | Stats | Family Sharing | Multi-player | Co-op | PvP,,,$19.99,-100%$0.00,"18,49€","-100%0,00€",$9.99,-100%$0.00
1943950,Game,Fancy Games | Blackbird Interactive,Secret Mode,Windows,23 October 2025 – 11:00:18 UTC,89.53,130375,Horror | Multiplayer | Online Co-Op | Psychological Horror | Co-op | Survival Horror | First-Person | Escape Room | Exploration | Adventure | Action | 3D | Singleplayer | Indie | Stealth | Action-Adventure | Casual | Dungeon Crawler | Early Access | Sexual Content,Single-player | Online Co-op | Steam Achievements | Steam Cloud | HDR Supported | Family Sharing | Multi-player | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),Partial Controller Support,Camera Comfort | Custom Volume Controls | Stereo Sound | Playable without Timed Input | Adjustable Difficulty,$9.99,-30%$6.99,"9,49€","-30%5,73€",$5.49,-30%$4.40
3750430,Game,雷爵網絡科技股份有限公司,雷爵網絡科技股份有限公司,Windows,19 November 2025 – 08:05:20 UTC,,,Free to Play | RPG | MMORPG | Massively Multiplayer | Fantasy | Funny | Adventure | CRPG | Top-Down | Combat | PvE,MMO | Online Co-op | Steam Achievements | In-App Purchases | Stats | Profile Features Limited | Multi-player | Co-op,,,,,,,,
1677740,Game,Scopely,Scopely,Windows,7 October 2021 – 12:13:00 UTC,83.98,133430,Free to Play | Battle Royale | Multiplayer | Online Co-Op | Funny | Racing | Survival | Action | Arcade | 3D Platformer | Party Game | Co-op | Character Customization | Massively Multiplayer | Casual | PvP | Indie | Family Friendly | Colorful | Cute,Online PvP | Cross-Platform Multiplayer | In-App Purchases | Multi-player | PvP,Partial Controller Support,,N/A,-50%$3.99,N/A,"-50%3,99€",N/A,-50%$2.49
1790600,Game,"Spike Chunsoft Co., Ltd.",Bandai Namco Entertainment,Windows,10 October 2024 – 22:02:23 UTC,86.68,68907,Anime | Multiplayer | Action | 3D Fighter | Fighting | Local Multiplayer | PvP | Combat | Martial Arts | Singleplayer | Competitive | 3D | Physics | Third Person | 2.5D | Co-op | PvE | Open World | Action-Adventure | Spectacle fighter,Single-player | Online PvP | Shared/Split Screen PvP | Steam Achievements | Steam Cloud | Remote Play Together | HDR Supported | Family Sharing | Multi-player | PvP | Shared/Split Screen,Full Controller Support | DualShock Controllers (USB Only) | DualShock Controllers | DualSense Controllers (USB Only) | DualSense Controllers | Gamepad Preferred,Camera Comfort | Custom Volume Controls | Stereo Sound,$69.99,-50%$34.99,"69,99€","-50%34,99€",$45.99,-50%$22.99
3061570,Game,ATLUS | SEGA | Perfect World,SEGA,Windows,26 June 2025 – 02:30:47 UTC,49.79,12310,RPG | JRPG | Anime | Turn-Based Combat | Adventure | Free to Play | Gambling | Story Rich | Singleplayer | Modern | Party-Based RPG | Controller | Multiplayer | CRPG | Great Soundtrack | Sexual Content | Dating Sim | Colorful | Action | Psychological Horror,Single-player | Cross-Platform Multiplayer | In-App Purchases | Multi-player,Partial Controller Support | DualShock Controllers (USB Only) | DualShock Controllers | DualSense Controllers (USB Only) | DualSense Controllers,,,,,,,
1787090,Application,MyDockFinder,MyDockFinder,Windows,26 November 2021 – 01:00:29 UTC,70.67,6536,Utilities | Software | Indie,Steam Achievements | Steam Workshop | Steam Cloud,,,$4.99,-40%$2.39,"4,99€","-40%1,97€",$3.99,-40%$2.21
2427700,Game,PlayWithFurcifer,IndieArk | Shochiku (Japan),Windows | Linux,13 June 2025 – 16:59:52 UTC,89.44,19395,Auto Battler | Inventory Management | Strategy | PvP | Roguelike Deckbuilder | Asynchronous Multiplayer | Multiplayer | Indie | Roguelike | Tactical | Card Battler | Turn-Based | Loot | Replay Value | Combat | 2D | Female Protagonist | Cute | Hand-drawn | Fantasy,Online PvP | Steam Achievements | Steam Trading Cards | Steam Cloud | Family Sharing | Multi-player | PvP | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support | DualShock Controllers (USB Only) | DualSense Controllers (USB Only),,$14.99,-20%$10.39,"14,79€","-20%10,39€",$8.49,-20%$5.99
2385530,Game,HB Studios,2K,Windows,28 February 2025 – 04:57:04 UTC,67.27,3576,Sports | Golf | Simulation | Realistic | Character Customization | Multiplayer | Third Person | Family Friendly | Singleplayer | Co-op | Online Co-Op | RPG | PvP,Single-player | Online PvP | Shared/Split Screen PvP | Online Co-op | Steam Achievements | In-App Purchases | HDR Supported | Family Sharing | Multi-player | PvP | Co-op | Shared/Split Screen,Full Controller Support | DualShock Controllers (USB Only) | DualShock Controllers | DualSense Controllers (USB Only) | DualSense Controllers,,$69.99,-60%$27.99,"69,99€","-60%27,99€",$69.99,-60%$27.99
10500,Game,CREATIVE ASSEMBLY | Feral Interactive (Mac) | Feral Interactive (Linux),SEGA | Feral Interactive (Mac) | Feral Interactive (Linux),Windows | Linux,4 March 2009 – 08:00:00 UTC,88.96,37018,Strategy | Historical | Military | Grand Strategy | Turn-Based Strategy | War | Tactical | RTS | Multiplayer | Singleplayer | Turn-Based | Naval | America | Real Time Tactics | Great Soundtrack | Action | Turn-Based Tactics | Atmospheric | Classic | Adventure,Single-player | Online PvP | LAN PvP | Online Co-op | LAN Co-op | Steam Achievements | Steam Trading Cards | Stats | Family Sharing | Multi-player | PvP | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),,Camera Comfort | Custom Volume Controls | Stereo Sound | Playable without Timed Input | Adjustable Difficulty | Save Anytime,$24.99,-75%$2.50,"24,99€","-75%2,50€",$24.99,-75%$2.50
335300,Game,"FromSoftware, Inc.","Bandai Namco Entertainment | FromSoftware, Inc.",Windows,1 April 2015 – 22:00:00 UTC,83.01,124669,Souls-like | Dark Fantasy | RPG | Difficult | Action | Third Person | Atmospheric | Action RPG | Character Customization | Co-op | Multiplayer | Adventure | Fantasy | Medieval | Dark | Singleplayer | Lore-Rich | Story Rich | PvP | Remake,Single-player | Steam Achievements | Remote Play on Phone | Remote Play on Tablet | Remote Play on TV | Family Sharing | Multi-player | Co-op,Full Controller Support,,$39.99,-75%$7.49,"39,99€","-75%6,24€",$24.99,-75%$3.74
